donor_id,influencer_id,relationship_type,relationship_weight,interest_category,created_at
294d3756-5571-4a92-8bdf-94f3678d862c,27ca132e-76a8-4dc5-ace2-31ed889c0dfb,Mentor/Mentee,8,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
f73b0132-b812-4a0a-b779-baaeee1fd2ef,27ca132e-76a8-4dc5-ace2-31ed889c0dfb,Reported to,9,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
7e10f7e5-da7f-48f5-8126-aec6b0490c72,27ca132e-76a8-4dc5-ace2-31ed889c0dfb,Co-author,7,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
79ce593e-4858-4ec1-b3c9-05661e25d4eb,d0e6fa56-051e-4576-8cf5-a19aa928773d,Co-author,7,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
c7801749-d138-40e7-8599-d921fb78655e,d0e6fa56-051e-4576-8cf5-a19aa928773d,Fellow Speaker,3,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
a310ee6a-1f7a-4d8a-b2bc-e266c9e14e7e,d0e6fa56-051e-4576-8cf5-a19aa928773d,Collaborated with,8,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
9c725bba-b698-4cd0-82b0-e7380d9e7759,65d3d040-2a09-4e55-907d-f4e05106e7ac,Advisor/Advisee,7,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
0213e574-1095-49cc-9c3d-388db5cce7f9,c2929836-84e2-4733-8c65-1035d01c588a,Advisor/Advisee,7,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
e946e521-be03-47f0-b78d-63196f2d3d1c,c2929836-84e2-4733-8c65-1035d01c588a,Friends with,6,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
61965c1a-c8c8-4f22-a1a5-7f09019c8779,c2929836-84e2-4733-8c65-1035d01c588a,Reported to,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
1debd7bd-d621-4005-a721-8895d7dafd87,c2929836-84e2-4733-8c65-1035d01c588a,Family - extended,5,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
ffa95ec2-5546-4bef-b196-cb9cd63820c7,c2929836-84e2-4733-8c65-1035d01c588a,Family - first level,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
34f80897-2080-46d9-a7a3-2bcdcaa37d89,b2111976-8e3c-4d39-809c-b5937acdd146,Advisor/Advisee,7,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
4b1ece72-bae2-4eb6-bf97-44a82181ea1b,b2111976-8e3c-4d39-809c-b5937acdd146,Co-author,7,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
cc482931-609d-48ae-9eff-a73c58fa2e37,b2111976-8e3c-4d39-809c-b5937acdd146,Fellow Speaker,3,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
65dc13fb-44da-4b9d-b210-da6be27c0965,b2111976-8e3c-4d39-809c-b5937acdd146,Collaborated with,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
fcec3883-61a4-49b8-918d-4e82c9365d0f,b2111976-8e3c-4d39-809c-b5937acdd146,Family - extended,5,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
39586b4a-2423-411b-baf6-d5b2bd200926,26105b7f-5bec-480c-b842-12253e528c3f,Reported to,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
0f672771-5dcc-4a70-830c-1e9def14bb1a,3bc42d1e-d7a7-467b-9657-4ba80a9435c8,Family - extended,5,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
1c3f17f6-ac30-469f-9367-c99c428bf6d7,3bc42d1e-d7a7-467b-9657-4ba80a9435c8,Family - first level,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
ea682350-387b-4ae0-8b43-2a130bd135c3,3bc42d1e-d7a7-467b-9657-4ba80a9435c8,Advisor/Advisee,7,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
2df1ebef-9b9d-4b82-bfd9-aa7ee83e84e0,498e29e4-8ff9-455e-9d07-cafab0c11403,Family - first level,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
69bb3e09-4f84-44a3-94f0-4c64ebd8e70f,498e29e4-8ff9-455e-9d07-cafab0c11403,Friends with,6,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
4037c715-6506-4bde-91c8-d85fd5dd6093,498e29e4-8ff9-455e-9d07-cafab0c11403,Fellow Committee Member,5,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
f7cc4e1d-4b37-468d-aebe-e96507630ecb,9f3d65b1-49e0-46b2-8a99-57137de7775d,Mentor/Mentee,8,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
ad5f2272-be9b-467b-966f-abbf917fb623,2dda8be8-0ac6-4ff2-ad09-fcbc3fbf92f2,Family - first level,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
ef4a5283-c71a-4937-9056-65c6cca2d956,2dda8be8-0ac6-4ff2-ad09-fcbc3fbf92f2,Fellow Board Member,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
ef3f7d85-b2db-4966-9582-4acc95f72719,2dda8be8-0ac6-4ff2-ad09-fcbc3fbf92f2,Fellow Committee Member,5,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
dbb2a09c-7d1c-4117-b0d7-d8451f0d4c2f,2dda8be8-0ac6-4ff2-ad09-fcbc3fbf92f2,Fellow Board Member,8,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
94d05938-44cd-4d19-8e5f-a913422e3cca,c5496821-6d6a-4413-9943-a7b5cd2d9d28,Fellow Speaker,3,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
a27f0096-a6ec-4db7-a0b6-231e95621a95,c5496821-6d6a-4413-9943-a7b5cd2d9d28,Co-worker/Colleague,6,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
90bf88f2-60fe-4741-96f2-8cd728291276,c5496821-6d6a-4413-9943-a7b5cd2d9d28,Fellow Speaker,3,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
0b309f63-fa38-40af-a7df-3c4200a4aaa7,6f1c9da4-81d9-4cca-9a8d-8720938c9b80,Fellow Alumni,3,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
672893de-206f-4505-b474-4362911ef257,6f1c9da4-81d9-4cca-9a8d-8720938c9b80,Student/teacher,8,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
1c815e5f-1ef9-4a96-ae87-1ddfdb57650f,6f1c9da4-81d9-4cca-9a8d-8720938c9b80,Fellow Committee Member,5,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
fccf92cb-e227-485e-a399-d01d3dcc14e8,6f1c9da4-81d9-4cca-9a8d-8720938c9b80,Reported to,9,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
177d7144-f619-4b7f-a4ee-0ba709093065,11e3a800-8996-45a3-856f-a73d49ddaa84,Fellow Alumni,3,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
4b5f52f1-9647-4b96-89ac-08676aab1999,d7f939be-8652-4c15-9838-cc4a9f665f94,Co-worker/Colleague,6,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
69828d9a-23e8-42d7-9a07-91a38504aa02,0496be7b-16fc-4c98-b744-4158eab6da46,Business Partner,9,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
f70b88bf-14ab-4d03-968a-4461fa37fd0e,0496be7b-16fc-4c98-b744-4158eab6da46,Student/teacher,8,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
e58910f5-4b38-475b-b689-ae7b3bab459f,0496be7b-16fc-4c98-b744-4158eab6da46,Reported to,9,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
6df91c5d-d64b-44aa-9cd4-3cea7a81c626,0496be7b-16fc-4c98-b744-4158eab6da46,Family - extended,5,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
8a25dcc9-325b-4a95-951a-8ea653808be2,0496be7b-16fc-4c98-b744-4158eab6da46,Fellow Board Member,8,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
09f6f90b-e8c9-4f8c-81e8-bec7f1f010e7,84d8063b-ebde-43ad-a92e-9d1bde15ab93,Fellow Committee Member,5,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
5bffdb65-9ad8-4439-b35c-f9ededfcac60,dc6a8330-abbc-4924-ab6c-1d417e9038fd,Business Partner,9,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
8b904a9e-b01c-4d0a-baec-3d6e626c3622,dc6a8330-abbc-4924-ab6c-1d417e9038fd,Mentor/Mentee,8,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
0bbffdb0-b3e5-452a-891d-43bc7501f262,6994e448-67f5-4eae-8eaf-ad58dc3400d5,Reported to,9,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
7bcdf655-f4cc-459e-9296-f4873b6b6c95,6994e448-67f5-4eae-8eaf-ad58dc3400d5,Co-founder,9,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
10858d49-8760-4f06-92d3-0238fcb4db53,6994e448-67f5-4eae-8eaf-ad58dc3400d5,Family - first level,9,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
5e360f2c-7b62-4891-b23a-7ca2a1cfceff,6994e448-67f5-4eae-8eaf-ad58dc3400d5,Mentor/Mentee,8,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
4feb4ba5-a1ab-44fa-ac85-c034e091192a,6994e448-67f5-4eae-8eaf-ad58dc3400d5,Fellow Board Member,8,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
376052f6-ff79-4123-b74e-209234a0b213,6600e210-ea7b-4568-b135-4ccb8403d3ac,Family - extended,5,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
189d3a9d-4aef-43b3-b840-7e6f23e3cdd2,6600e210-ea7b-4568-b135-4ccb8403d3ac,Family - first level,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
a912d7dd-4259-4601-a565-959acbff0953,6600e210-ea7b-4568-b135-4ccb8403d3ac,Family - first level,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
0b2d4489-0c42-4a0c-8861-a46c9a6a0555,735c8f0a-f4c8-47b0-9554-5c4ea7ffe79f,Fellow Alumni,3,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
a04748ac-7581-436f-9f83-74e49b93ee6b,acaa7e5e-d908-4641-8239-af6edfa02d9d,Fellow Board Member,8,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
e7b814c8-7ff9-42d4-bcc2-e212144d67cd,045eb9b0-29b3-4ba5-988a-6b04237c9875,Reported to,9,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
ccf11c74-e93a-4600-b665-68e5f7f9da25,045eb9b0-29b3-4ba5-988a-6b04237c9875,Fellow Speaker,3,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
0eee9534-51d0-4ca3-af3c-50a8c90586ca,d4984361-7bae-4c1c-aa08-e32a4a3003d6,Reported to,9,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
98c0224f-b76a-4518-ae4a-fdaf2a641dad,d4984361-7bae-4c1c-aa08-e32a4a3003d6,Co-worker/Colleague,6,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
32aaa29b-5a3f-4a84-89af-566a59aa3956,d4984361-7bae-4c1c-aa08-e32a4a3003d6,Friends with,6,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
9d1a3c93-dfae-4123-b989-8c3ac0e3ecc3,d4984361-7bae-4c1c-aa08-e32a4a3003d6,Fellow Alumni,3,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
8e4da1bc-5b6d-4e27-b867-6405bafa1a6a,dd4dd762-8340-4723-aa99-89fbd89d0bcf,Fellow Board Member,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
e3ca4e21-7acc-4620-9158-a6a8699bdb72,dd4dd762-8340-4723-aa99-89fbd89d0bcf,Reported to,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
71774d31-5012-49e0-a968-230c56573c5b,dd4dd762-8340-4723-aa99-89fbd89d0bcf,Co-author,7,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
83001ffc-8384-426a-bbd0-0a70d63e2bba,dd4dd762-8340-4723-aa99-89fbd89d0bcf,Friends with,6,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
660bdff8-438a-4dbb-9767-1d99f1d165d5,16e43025-10f1-42e6-9793-e0e2f333d79c,Advisor/Advisee,7,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
52902dfb-c5a6-4a76-8260-4fe657d2fbda,16e43025-10f1-42e6-9793-e0e2f333d79c,Fellow Speaker,3,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
22a95572-8268-405c-ab4b-a9019a947a66,16e43025-10f1-42e6-9793-e0e2f333d79c,Fellow Board Member,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
bd0fa4bd-f1fb-47a4-ba95-a5c46309e613,34220f8f-3c17-45d1-8c72-88ae381a6de8,Student/teacher,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
7d6eb8e1-f8cb-43e2-b6ee-c5f2fb5a27c9,34220f8f-3c17-45d1-8c72-88ae381a6de8,Student/teacher,8,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
cb27667e-2ebf-454d-927b-01295d0b52f9,34220f8f-3c17-45d1-8c72-88ae381a6de8,Friends with,6,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
d6b929f4-2852-4d6b-b816-2cf7812b7d4f,34220f8f-3c17-45d1-8c72-88ae381a6de8,Co-author,7,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
304ef720-bd8d-4b8a-885d-a2b4fe8b1fed,34220f8f-3c17-45d1-8c72-88ae381a6de8,Reported to,9,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
060bd9f8-b730-4977-806d-03e1dfe5cd42,c36f0ef4-9639-4852-a94b-849c94e30893,Fellow Alumni,3,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
ded02442-a6b2-4184-9e7d-e1629abca6e1,c36f0ef4-9639-4852-a94b-849c94e30893,Co-worker/Colleague,6,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
d5a1fc01-bce8-45a1-8854-506d52f03035,c36f0ef4-9639-4852-a94b-849c94e30893,Fellow Committee Member,5,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
934aa4c3-dcb3-4fae-a0a2-9e0546f840ee,c36f0ef4-9639-4852-a94b-849c94e30893,Business Partner,9,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
59a5a27f-6eb2-4dd1-a884-81b16b3474f6,c36f0ef4-9639-4852-a94b-849c94e30893,Co-founder,9,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
81853109-44b3-46e7-915b-933e9b7f39ea,11c7509f-1571-4298-af6f-c1bc99c68ee9,Family - first level,9,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
376052f6-ff79-4123-b74e-209234a0b213,11c7509f-1571-4298-af6f-c1bc99c68ee9,Mentor/Mentee,8,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
231b939d-8da4-4f88-931f-1414d89293ae,11c7509f-1571-4298-af6f-c1bc99c68ee9,Mentor/Mentee,8,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
ec9997a0-8df0-47c9-80c8-ae43b12baac4,11c7509f-1571-4298-af6f-c1bc99c68ee9,Fellow Alumni,3,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
8343fb23-b137-4f10-8431-f112916914b2,e45038f7-784f-4e04-a167-9755f22dd960,Family - first level,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
1ddf3108-4cbb-47d6-bd6c-eba7931a856d,e45038f7-784f-4e04-a167-9755f22dd960,Student/teacher,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
528f83b2-0449-4474-bfb9-8e193c4383f0,e45038f7-784f-4e04-a167-9755f22dd960,Business Partner,9,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
942aa537-2320-4860-973d-5173d79278dd,e45038f7-784f-4e04-a167-9755f22dd960,Fellow Board Member,8,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
94d05938-44cd-4d19-8e5f-a913422e3cca,7fbfc2db-7784-43b3-9d25-127cf8974382,Fellow Speaker,3,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
5151e715-226a-45f6-99cf-6ef6fe3b2dbc,99a410c4-7939-45da-b36e-ddc84977d52e,Business Partner,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
1457ac4a-c875-4110-8f6d-fc0f14d78473,99a410c4-7939-45da-b36e-ddc84977d52e,Collaborated with,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
68ece8ca-4d44-462c-ad1e-489b9b983d08,2ed86b15-7378-465e-ba18-ed252848712c,Fellow Committee Member,5,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
b9a9b600-777c-49e9-9a37-c2371bb8c4e7,2ed86b15-7378-465e-ba18-ed252848712c,Reported to,9,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
a27f0096-a6ec-4db7-a0b6-231e95621a95,e59b3347-c2d5-4419-a24a-ebd2344e68df,Student/teacher,8,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
6483b977-3196-4078-b5e0-d231fd771360,e59b3347-c2d5-4419-a24a-ebd2344e68df,Fellow Committee Member,5,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
42b9a85e-17a1-480a-9821-6ab8f0d9ee99,e59b3347-c2d5-4419-a24a-ebd2344e68df,Co-worker/Colleague,6,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
6df91c5d-d64b-44aa-9cd4-3cea7a81c626,e59b3347-c2d5-4419-a24a-ebd2344e68df,Family - extended,5,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
126d7c06-4a0d-49bf-9919-0809c49d5d93,e59b3347-c2d5-4419-a24a-ebd2344e68df,Collaborated with,8,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
b1a1a1ed-10ca-4907-93a8-9f43a5d89ed0,826b176c-4bff-4cea-a78a-eeceb8347257,Fellow Board Member,8,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
c88b5fdd-4fa9-4821-a021-a9a305ae1056,826b176c-4bff-4cea-a78a-eeceb8347257,Family - first level,9,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
17efca01-b251-4116-af78-e8b0f105c5d6,826b176c-4bff-4cea-a78a-eeceb8347257,Co-worker/Colleague,6,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
4b1ece72-bae2-4eb6-bf97-44a82181ea1b,826b176c-4bff-4cea-a78a-eeceb8347257,Co-author,7,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
4bede622-30f7-4617-87e9-7aba51a7748d,d2764fe8-5967-406c-a912-b4cd6f940c3b,Mentor/Mentee,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
be63cf09-ced1-4ba3-8441-ad7f90b68307,8bb50e64-319d-4ba4-a083-1ab8ab321e1a,Business Partner,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
4c6fe2ef-1713-433e-adfd-82cb5d6e5db3,8bb50e64-319d-4ba4-a083-1ab8ab321e1a,Business Partner,9,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
4c17b6f5-d033-4b76-9cc2-77ac4c0f7b3c,8bb50e64-319d-4ba4-a083-1ab8ab321e1a,Business Partner,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
2b3b89a4-1f0d-4ffb-9728-993b36d01245,8bb50e64-319d-4ba4-a083-1ab8ab321e1a,Fellow Speaker,3,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
b34f4a4c-0b31-4f00-bc67-19d20a92eede,8bb50e64-319d-4ba4-a083-1ab8ab321e1a,Business Partner,9,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
841aa32c-db5b-46ee-af0e-be32f31dbf66,c382a45a-acd9-497d-bfe5-1d12336590c8,Business Partner,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
58bae4d9-f397-4afd-98ce-42a47d4c586a,c382a45a-acd9-497d-bfe5-1d12336590c8,Mentor/Mentee,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
583ff1e7-c07b-44f2-acb5-d23266975d81,c382a45a-acd9-497d-bfe5-1d12336590c8,Family - extended,5,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
ffa95ec2-5546-4bef-b196-cb9cd63820c7,c382a45a-acd9-497d-bfe5-1d12336590c8,Co-author,7,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
2d07d31a-e76b-40c7-8aac-69d0f66b5312,c382a45a-acd9-497d-bfe5-1d12336590c8,Family - first level,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
2b8ee594-8f21-4d3f-9de4-881662f13a31,74a5b0af-0c1c-49b2-827c-33b0388858b1,Fellow Speaker,3,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
65f81cdc-25e1-46cc-8b49-d6fce989a1e7,c710a691-e490-4ec0-acfd-6cd9d64147b7,Advisor/Advisee,7,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
67361d60-6e28-47b1-898f-8121f4a432dc,c710a691-e490-4ec0-acfd-6cd9d64147b7,Fellow Board Member,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
07c08a95-b20e-4c0c-a920-c478180d67f3,c710a691-e490-4ec0-acfd-6cd9d64147b7,Family - extended,5,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
1632dcbc-873d-4a5a-8d48-7040bca9d63f,c710a691-e490-4ec0-acfd-6cd9d64147b7,Fellow Committee Member,5,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
65885ed0-ea50-4ad4-95e6-3240fd6625e6,c710a691-e490-4ec0-acfd-6cd9d64147b7,Family - first level,9,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
df32676b-ef3d-44dd-8366-fc3671b3baaf,69db4a94-2f02-4689-999c-5300dacf8d61,Business Partner,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
c004d851-2dc4-485a-baa3-9a9e44751a2c,69db4a94-2f02-4689-999c-5300dacf8d61,Business Partner,9,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
f06a84ef-14a5-498b-8981-64c372698332,69db4a94-2f02-4689-999c-5300dacf8d61,Family - extended,5,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
a91c7a41-981c-4ee3-ac0f-45a5e6740ed1,69db4a94-2f02-4689-999c-5300dacf8d61,Co-author,7,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
de09a56a-c65a-4b4b-9982-6b100650e488,69db4a94-2f02-4689-999c-5300dacf8d61,Business Partner,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
696fb37e-34c1-499c-8113-aca8f90dd352,4037c715-6506-4bde-91c8-d85fd5dd6093,Co-author,7,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
31f96637-9136-4932-ab57-8bc686e7b327,4037c715-6506-4bde-91c8-d85fd5dd6093,Fellow Speaker,3,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
ce681af8-71cf-4abf-958b-95559c3889f1,8a26a9e4-7864-4f1a-afed-af0a20b08a19,Fellow Committee Member,5,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
87007af7-2a80-4969-9104-451cd543e2b1,fe6a80eb-7747-41f2-9494-461250dfa1f0,Friends with,6,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
ec7c6f18-5e97-4fb1-baa9-fec7bbfb696f,fe6a80eb-7747-41f2-9494-461250dfa1f0,Friends with,6,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
07ba2820-2d0b-411c-9bc8-b02a8f3cbbf5,f9393eab-3e53-4fdb-b583-37524b0c6004,Fellow Committee Member,5,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
cc61581c-5408-4783-852c-ceb792d94461,a5a7adec-5810-4b03-9154-79e281be1071,Friends with,6,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
a7e85683-6f69-42c3-95be-f323277c750e,a5a7adec-5810-4b03-9154-79e281be1071,Fellow Board Member,8,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
10e1ef02-03fe-4e56-b660-62229ce21722,613675aa-9e33-4d93-89a2-22f0d4207036,Fellow Board Member,8,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
70e4afbe-e0fb-4e0d-9739-8f87aa81d4d8,613675aa-9e33-4d93-89a2-22f0d4207036,Collaborated with,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
81853109-44b3-46e7-915b-933e9b7f39ea,613675aa-9e33-4d93-89a2-22f0d4207036,Business Partner,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
556ec505-4932-416e-b7d2-f79bce6db5f0,613675aa-9e33-4d93-89a2-22f0d4207036,Business Partner,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
c852fe63-d58f-439f-86e9-59008c5b099e,b267e252-bc36-4817-ac07-e1f07ce173d4,Advisor/Advisee,7,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
e0433c78-4d32-46af-9436-c2668a0ac104,b267e252-bc36-4817-ac07-e1f07ce173d4,Family - extended,5,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
