id,donor_id,influencer_id,relationship_type,relationship_weight,interest_category,created_at,last_interaction_date,is_active
7dadbd94-cd05-4519-9c93-541a7eee034a,eaadf81e-7b37-4231-92df-1878e8658235,f06a84ef-14a5-498b-8981-64c372698332,Co-founder,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
7dea2df3-8959-4923-8ed5-253b751cd44d,22aa7ff0-91cd-42aa-8a8f-66d4ed7544c6,70e4a70d-9c73-4cd1-8bb9-88217c4b214e,Co-worker/Colleague,6,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
7e1fc9e0-2fcd-4784-b7c9-e92461184cc2,f06a84ef-14a5-498b-8981-64c372698332,69db4a94-2f02-4689-999c-5300dacf8d61,Family - extended,5,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
7e644762-a0a3-4369-9fd1-49bce0d1fd40,58bae4d9-f397-4afd-98ce-42a47d4c586a,c382a45a-acd9-497d-bfe5-1d12336590c8,Mentor/Mentee,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
7f0a5aa1-f10b-4a19-9fe6-769a10217593,81853109-44b3-46e7-915b-933e9b7f39ea,11c7509f-1571-4298-af6f-c1bc99c68ee9,Family - first level,9,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
7f1b1c4e-a85b-4385-84b5-b15264dc2c9e,38084d37-2d0d-4acd-9da9-d371f32c6b1b,7c5a5884-27ac-496f-bd5a-cb7de74cc7ea,Reported to,9,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
7f834932-c117-4013-981b-7fe4f3ce1bb5,07ba2820-2d0b-411c-9bc8-b02a8f3cbbf5,f9393eab-3e53-4fdb-b583-37524b0c6004,Fellow Committee Member,5,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
7faf7b82-84cd-4b19-a6c5-de5d7807b8c8,211d1bb7-9ca0-4b9d-bf17-4e2223fc2cb5,dbaf66e2-52a0-4166-b67d-cf534ec30c1d,Fellow Speaker,3,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
8031f4c1-abfa-4934-974e-29f622b7fd8d,df230bf4-dc6c-46e4-a62d-e895e3a1da6d,4a062f89-386c-4e4a-ae63-c3b47c060db5,Fellow Speaker,3,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
803ed969-01d3-4930-a7b3-7bdb5bc910fd,2cfaa98c-7ba8-4a70-8523-a5513af1b5a3,b762f48e-5f81-477e-9743-d452548ea94b,Friends with,6,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
8058336e-15ad-4fe1-8661-16bd05c8945b,facb40a6-0715-4ad5-9c0d-28391a979abe,dbb2a09c-7d1c-4117-b0d7-d8451f0d4c2f,Fellow Alumni,3,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
80755cae-4730-4e43-9fc4-676ddd3a465c,1e6b210c-03f1-4d7d-9689-4ad4ae658f41,ab8efba9-e14f-47af-aee3-9c033bd5f70e,Fellow Alumni,3,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
815507e1-5819-4aa9-8298-a77016b24050,72f246cf-48f3-4013-aeb2-e3636ccebf6a,1e312448-db61-4f83-8dd8-88ba89650197,Fellow Alumni,3,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
817f4f1e-b2eb-4b33-8d04-e744e69a21f0,79ce593e-4858-4ec1-b3c9-05661e25d4eb,d0e6fa56-051e-4576-8cf5-a19aa928773d,Co-author,7,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
83fc2c6f-70ee-43ec-a161-158bfa945de4,49ea7e79-f1e1-42dc-a8de-75ac8fe5528c,29c2749a-66d4-4d16-9961-cdb8bb8fcb6e,Student/teacher,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
84a504a8-52c3-4f98-8782-cfcb7a96d4f6,dad66b35-abae-4363-b38b-b84e0bf7e086,a111d6f0-7c90-4bc0-9755-8175281868de,Fellow Board Member,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
85051795-0ec9-4ee6-8e93-069595046090,b1a1a1ed-10ca-4907-93a8-9f43a5d89ed0,826b176c-4bff-4cea-a78a-eeceb8347257,Fellow Board Member,8,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
8511dd6a-d958-426f-9a2d-dc76feee7589,c2621d77-c50a-489e-8458-e08bd895e046,8e5db93d-c20d-4a44-b7fb-f88f99349202,Business Partner,9,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
8565e44c-9792-49b6-af17-3c88d6328bbd,63b1ff75-692f-4101-af16-96c02d92a449,8a54bd0b-54e1-41ff-8e15-d7b7b38b8a97,Fellow Alumni,3,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
858651ad-b520-42e7-a9b2-a39bc89a7bb5,660bdff8-438a-4dbb-9767-1d99f1d165d5,16e43025-10f1-42e6-9793-e0e2f333d79c,Advisor/Advisee,7,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
85ae5029-9c33-4860-8333-643aafa16759,f71e5cb6-333a-40d6-8fac-696000d93a44,72d98ef2-1157-4ac4-b160-3c251f8af2a9,Advisor/Advisee,7,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
85e98aa6-6bf3-45a2-a6be-c7bcb4b21946,2f9b8cac-07a4-418a-97be-02e2693884e3,6402defd-144b-45fb-a5cc-8ff168b4db9a,Family - first level,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
860c522b-cf79-4971-b7a1-9d77296f8eb9,c7801749-d138-40e7-8599-d921fb78655e,4ac05beb-094a-4bce-b53a-9fee9d87022e,Family - extended,5,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
86615643-370a-43b1-9250-c9e2d483a5d0,97fb7aab-d3ee-4a52-b4d8-87cbd44d2da1,982e344f-5a30-4708-86f3-90cdfc18858a,Mentor/Mentee,8,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
86ce35c8-93f1-4693-ba57-af25ed13a367,f73b0132-b812-4a0a-b779-baaeee1fd2ef,27ca132e-76a8-4dc5-ace2-31ed889c0dfb,Reported to,9,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
874ac264-b4a2-4ae4-9d5e-96f631105321,2b3b89a4-1f0d-4ffb-9728-993b36d01245,8bb50e64-319d-4ba4-a083-1ab8ab321e1a,Fellow Speaker,3,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
880a3c10-dc78-4cd8-b5f7-02d10c95e139,71a195b8-952b-4668-aec2-b25046f88a55,8a3b698c-2952-4b72-ad0f-49e7b72a3d95,Fellow Board Member,8,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
888b402d-2f25-42a4-b1fe-ba2fc6a4371e,0093fcb3-b524-416f-b6fe-b8cae32d411a,95ac62dc-dd42-4669-bd4e-fd05366dbdcb,Co-worker/Colleague,6,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
88b8d57d-22d9-4c47-8a60-e244948ccb65,70e4afbe-e0fb-4e0d-9739-8f87aa81d4d8,d3c6532f-c6a0-4e10-b8e6-f6f5979ae7de,Business Partner,9,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
8908f6a0-6c3d-4992-a4ed-8059bf4a93fc,fd103237-eee6-47e2-af79-0220cfbf6c4b,8e5db93d-c20d-4a44-b7fb-f88f99349202,Reported to,9,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
8944e67a-be61-44e7-b9d7-dfe3ffba5f9f,9fe54c1c-2904-4f31-9ad6-f24c2e1bb1f5,42078308-3e2e-4291-8f20-f8816b41fbdb,Family - first level,9,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
89738248-ea8a-4116-b76c-abd7af3eb552,7e10f7e5-da7f-48f5-8126-aec6b0490c72,27ca132e-76a8-4dc5-ace2-31ed889c0dfb,Co-author,7,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
897990b7-7212-429a-83ae-b3b42ae1631c,2e9aba02-cb84-46f1-96fe-13d75bbc9f25,fea77886-b50b-438e-b24a-8be62172d203,Advisor/Advisee,7,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
89a1c24c-7dfa-43b7-a367-dbb88faba29c,836e51e5-2668-4cda-974f-1d89d2dc782b,09bd34ec-e321-441d-b6c6-8b630adab478,Fellow Board Member,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
89d21173-02ff-43f7-b828-2d9556d0d57a,c2fb786b-7820-47e5-b2f6-0f8138c74ce6,27ca132e-76a8-4dc5-ace2-31ed889c0dfb,Student/teacher,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
89fcacf6-0a27-47ab-a3b6-b407595c0b04,02ab02f6-2bac-4a0d-bdc2-f84b166e3154,d8ae0379-4d80-45dd-ab48-24821b0a24ec,Mentor/Mentee,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
8b4943c4-44a3-451b-920d-ecf180982b0b,f425f27f-eff7-40d8-94cb-f93c422344c2,d934b447-bad2-4be7-beea-784568a2ab04,Co-founder,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
8c36607f-a801-4820-8f06-8909efcc9289,90c9c816-8ab2-4dce-82bd-ba5f6f06bede,8858b229-f760-4d8a-9eb4-7ebe943d5a48,Mentor/Mentee,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
8ccda479-2391-4148-8d60-d2178dc6f46a,7bfe650c-c833-4b83-8f58-e7cc56f62046,032be5bb-852d-4ace-a3b4-ec7e72c75126,Co-author,7,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
8d4aebf6-7d91-4e77-95be-079b9f76b251,9c902b10-3893-42ae-89b4-da4bc5d96a6e,20cca08e-6c35-4eb8-a7e5-913a7219df31,Business Partner,9,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
8d8fa3c4-dab7-4847-9461-c3cf7b3253dd,54dc4f21-5f3c-4192-a4fb-933719df5a54,72dcbaa9-2f99-4ecd-bdb6-c1729a27f9ef,Family - first level,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
8db681e9-1549-4086-9fd5-5c7fcda7c9a1,51536b25-5a6d-4c09-8cba-3f6b43c4c9aa,e068b776-b700-4080-986d-1f25efed62c8,Collaborated with,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
8dcec372-462d-410b-920c-0fcdbcd2ae38,1d9bf402-6cff-43ad-86a5-e9df913d4f74,96238e52-c177-4aab-9c6e-d1ca3c9afd54,Co-founder,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
8e86fe86-902b-463f-87a8-0e81dc3bb1fd,02566141-6b8b-431a-be96-232fc318b69b,78e30c1f-3001-4a92-afff-6d2f029829e0,Co-founder,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
8ec6a731-417a-4256-9c26-28baebab515c,23eb6caa-c8cd-46f3-ae56-170ed4514a4b,de8b37f5-5829-444d-9f3f-53a893f1481f,Co-worker/Colleague,6,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
8f38620d-5a2c-433e-b3d3-3c2a03171e51,f6284d8d-14e4-4906-a6ec-5dfcdd62675c,7ccb45c1-0263-4057-856d-605ee6cc6bc9,Co-author,7,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
8f3d47d2-c32e-4992-8508-b9d6d85577ad,f4b983ed-f7ef-4a0a-8806-85c22427952f,daaa7116-a311-4aed-93b3-500e1302e814,Student/teacher,8,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
8f99863f-bf38-4bb0-8ee6-11b7335c132e,abc347d8-5bcf-470b-b2d9-300f78ad6bbb,d934b447-bad2-4be7-beea-784568a2ab04,Fellow Speaker,3,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
8f9dc489-e70f-46b3-a97f-61f6f6595bd1,3c1107e2-8968-4862-a6c5-1426fb0691f7,12b56280-ef2d-4753-807c-a9f958c77a2a,Co-author,7,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
8fcbd03d-6535-429c-afa6-4cef3035458f,afdaa779-7acf-4ab2-9f70-9acaab767b1a,bab4920a-9bdc-41c8-90fe-924015961032,Co-author,7,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
8fe391d9-949c-404d-9cb5-007175a34af3,65dc13fb-44da-4b9d-b210-da6be27c0965,b2111976-8e3c-4d39-809c-b5937acdd146,Collaborated with,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
8feaa87e-33b5-4f91-a3a8-e4e0531ee178,c9e04776-af47-4fe6-8dc9-65d596100bb8,4a062f89-386c-4e4a-ae63-c3b47c060db5,Mentor/Mentee,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
90c29a2a-54f1-4b48-85db-cc4581fe2c4a,e1665060-8238-415b-8637-6f0a8ee0fdf4,5ab17456-cc3d-456c-85a4-012e9d2ed334,Advisor/Advisee,7,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
9199c10d-32e0-48db-9a28-e8879299d59f,a45aa294-65f2-4a46-95fe-7383c8eb35a0,23b0d32b-f83d-474b-8315-2f9935e246df,Student/teacher,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
920a6f67-6109-4fe6-909e-d829bfa4e691,dbb2a09c-7d1c-4117-b0d7-d8451f0d4c2f,2dda8be8-0ac6-4ff2-ad09-fcbc3fbf92f2,Fellow Board Member,8,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
92915c4c-7ea7-4b56-ab02-59bf3f0af2e6,1611f746-9a5a-4544-998b-8eb48bf135df,b6e5979f-6ed6-4e33-a50f-981a7637b212,Business Partner,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
92a9970b-87b5-4558-a39a-a4bd8b9720f9,8a26a9e4-7864-4f1a-afed-af0a20b08a19,8a2c1ea1-5ed2-4584-8949-409e4f6c61f5,Reported to,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
9426dce8-cafb-4f73-882e-78c0ce4b2336,eb2666a9-6419-45a4-9797-2ff4b1cf3ccf,cae7106e-d5d3-4d7e-9254-91fd198b8933,Fellow Committee Member,5,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
955b3fe4-aded-4a1e-9d02-a9a376826907,8c2a39ba-c546-4520-8415-2d58ced519e5,9c902b10-3893-42ae-89b4-da4bc5d96a6e,Fellow Board Member,8,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
964b85c1-56c0-49ac-b287-2862626c6e8d,e61a672e-5a6e-4971-a8a7-a0b7e4c10a38,a1324167-56ea-41a4-9a19-053bdb057d12,Fellow Alumni,3,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
96619efa-53e3-4d71-b49c-fb079be503e2,8b82192d-a8ac-47b0-8255-94461330dc44,b06e9c18-2542-496f-a9ff-3cd3131a766f,Advisor/Advisee,7,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
96d4c309-cc31-49b8-8f83-75a04b0b630a,17efca01-b251-4116-af78-e8b0f105c5d6,826b176c-4bff-4cea-a78a-eeceb8347257,Co-worker/Colleague,6,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
97249376-11e5-4e7d-b0a9-df9e54752cf9,865f3f40-e7ed-4ba6-8bb2-bb69377f58db,ea682350-387b-4ae0-8b43-2a130bd135c3,Business Partner,9,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
976c0a73-8e7a-4dd5-ab82-0908ffb3d331,9ec5700f-941d-450f-90a0-f38a5ec11d19,70e4a70d-9c73-4cd1-8bb9-88217c4b214e,Student/teacher,8,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
97859def-0774-49fd-9370-c3980400aadb,c2621d77-c50a-489e-8458-e08bd895e046,7b1611a8-fac3-47e1-8a59-d329d58504f1,Mentor/Mentee,8,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
9867a388-69b9-48c4-ac1c-f4b3ff9f21fb,211d1bb7-9ca0-4b9d-bf17-4e2223fc2cb5,67a6f86b-f086-4eb4-a2f1-924bb39c8401,Advisor/Advisee,7,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
9911fc3c-4e4e-42d5-a91f-ba3be65dfa56,d89e5cae-9e68-4e8b-b7f9-a41f5c4b9531,fea77886-b50b-438e-b24a-8be62172d203,Mentor/Mentee,8,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
9916619f-544c-4f7e-9824-30c5ee4bb73d,1457ac4a-c875-4110-8f6d-fc0f14d78473,99a410c4-7939-45da-b36e-ddc84977d52e,Collaborated with,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
998ccf0d-94d8-4ebf-b1b9-c5ff0e99453e,f9393eab-3e53-4fdb-b583-37524b0c6004,dbb2a09c-7d1c-4117-b0d7-d8451f0d4c2f,Fellow Committee Member,5,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
999107af-565c-45af-8c7a-19deac228a3b,d08250b4-b3d9-4846-9aef-459af3cb1135,f052624c-43e0-4088-b84d-a3b7ec01dc54,Reported to,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
99aeb788-0f0b-44b8-b87f-1808dbf3c9b8,b91f2ee2-a407-46b8-afd9-64b0df851c77,8a2c1ea1-5ed2-4584-8949-409e4f6c61f5,Advisor/Advisee,7,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
9aaa31b6-1185-43bb-a2b3-8b14b18ff9e4,40be0fdb-1a81-4f84-bde9-532961e3f995,42078308-3e2e-4291-8f20-f8816b41fbdb,Fellow Alumni,3,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
9ab4ff74-eff6-4e0d-8d7d-f7f9e1241630,6b20b125-d886-4680-876b-34ade4a2786b,e197d2ce-b409-4f7d-a30b-ac64189c5e5e,Co-founder,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
9b38f965-9513-4cc3-b8dc-8a46f542c2b7,e946e521-be03-47f0-b78d-63196f2d3d1c,c2929836-84e2-4733-8c65-1035d01c588a,Friends with,6,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
9bc38bf7-0f2b-487d-93a9-792aac31da97,4a881899-37f1-430c-93fb-b40ad86c5965,23b0d32b-f83d-474b-8315-2f9935e246df,Fellow Speaker,3,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
9c81eb0b-4447-43ce-889a-96e0d34e9aec,0e174672-fa48-4e6e-b265-96087895f4d1,98c0224f-b76a-4518-ae4a-fdaf2a641dad,Fellow Board Member,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
9ccf6880-d704-40ba-8cc7-15a713b415b4,942aa537-2320-4860-973d-5173d79278dd,e45038f7-784f-4e04-a167-9755f22dd960,Fellow Board Member,8,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
9cf91b24-2a10-4a1b-8199-70d39892f6fe,78f11e9e-afc1-4a1c-9266-f3ee5e2d2933,2af29d54-cb95-484d-a9ed-328441274a6c,Fellow Alumni,3,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
9d89d364-3893-4f93-99a9-03d1e82cfa2e,a579a105-a7af-4d8f-8df0-e41e2e49a8b1,20cca08e-6c35-4eb8-a7e5-913a7219df31,Co-author,7,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
9d8a1cb3-ae86-4a86-9e19-0574364620b6,7bcdf655-f4cc-459e-9296-f4873b6b6c95,6994e448-67f5-4eae-8eaf-ad58dc3400d5,Co-founder,9,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
9d9e0027-6322-4a79-b886-1cf42d861974,771dc2ea-86d9-4c6a-852f-f6757880da11,1a9c2063-77e6-4681-b33b-dc32fed47752,Fellow Board Member,8,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
9dc4229e-5244-4854-84fd-0fe1235fb6a9,376052f6-ff79-4123-b74e-209234a0b213,6600e210-ea7b-4568-b135-4ccb8403d3ac,Family - extended,5,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
9edb4266-99e9-4108-99cf-0716559d4abc,71774d31-5012-49e0-a968-230c56573c5b,dd4dd762-8340-4723-aa99-89fbd89d0bcf,Co-author,7,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
9f2a5bba-319e-4f8b-839f-36dd07dcd1b6,5561a945-e8d3-43fa-bd75-85a1590eb089,3da61d27-cea9-4a4c-9c46-ba96abaa926e,Fellow Speaker,3,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
9fa8423e-5e6b-4409-912a-77fe317d91be,3c6d6df4-fd43-41f7-a2c1-ce517a65cb3b,cae7106e-d5d3-4d7e-9254-91fd198b8933,Mentor/Mentee,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
a01764ce-51e5-466e-9280-9621cb4df313,d11e0602-7e6f-4cf5-975d-1c6a4fba3bb7,2862a95b-ef8b-4645-b623-103fd42b7e80,Co-author,7,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
a0950ecd-b6a2-4d51-9dde-c3c26a1cbe8b,337f8e89-9e2f-4e33-913e-c7dfd29a83af,e57c544a-160a-4db0-9ef7-8c409f45d525,Advisor/Advisee,7,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
a0bda1a7-eb17-4154-8309-0f535bd10bed,b1e1956f-70cf-469e-a4e5-a80c078f34a1,1b034431-e502-4c31-ba6a-1df051e09b3c,Fellow Board Member,8,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
a1b5eb93-ed01-4a49-859f-1bc3e2624539,32aaa29b-5a3f-4a84-89af-566a59aa3956,d4984361-7bae-4c1c-aa08-e32a4a3003d6,Friends with,6,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
a1c4fc84-deb0-4aa0-ae86-f71b2731dea4,de09a56a-c65a-4b4b-9982-6b100650e488,69db4a94-2f02-4689-999c-5300dacf8d61,Business Partner,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
a27d7615-78d1-4d14-ba6a-b85d54968ee7,067c7536-bbb2-4aa7-9b5f-7d50dc620a50,98c0224f-b76a-4518-ae4a-fdaf2a641dad,Co-worker/Colleague,6,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
a2f10d47-72d4-4621-8409-9c178ba9a6e2,c8347acf-1aa9-4f56-b8bc-330fa57224ab,7ccb45c1-0263-4057-856d-605ee6cc6bc9,Family - extended,5,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
a316e697-c36e-42f4-976e-0ca1760c6552,30e1ca0b-5f92-4c48-9b6f-9e50a8347461,4f3bfcce-c376-4bcb-a8d2-be5c1f7742d7,Reported to,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
a40e6d2b-dc58-44d5-9d56-d0eaf61d230d,e215ac32-7add-4115-a8c9-b9f6d5a3abf3,4a6f5289-8477-491c-beec-92c5c1b5c79d,Fellow Speaker,3,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
